sign_id,X_id,ward_no,longitude,latitude,speed_limit,volume,speed_bin,no_camera_in_radius,prob_high_speed
144,423,10,-79.53688813654009,43.746646009758116,40,65,"[15,20)",FALSE,0.14983852771110834
1961,176,2,-79.05146841480163,43.79128595888614,60,41,"[15,20)",FALSE,0.19843852175399662
2611,12,17,-79.60186792757595,43.691598155070096,30,91,"[95,100)",TRUE,0.18366153482347725
1961,117,14,-79.30754690991016,43.77620827527716,60,17,"[85,90)",TRUE,0.2189563052263111
488,11,21,-79.19830032365863,43.78574991584755,50,81,"[95,100)",TRUE,0.17609285484068096
164,237,16,-79.01370683552231,43.797256774595006,60,94,"[15,20)",FALSE,0.12078052596189082
302,338,5,-79.09097976109479,43.731684661470354,30,81,"[60,65)",TRUE,0.2390534340403974
2611,248,5,-79.60955880505499,43.61680870349519,30,55,"[65,70)",FALSE,0.2390534340403974
667,250,17,-79.29122918051435,43.74685003818013,30,10,"[65,70)",FALSE,0.18366153482347725
978,12,23,-79.38835065237946,43.65133608612232,30,38,"[60,65)",FALSE,0.20431941663846373
950,12,8,-79.01799649589229,43.69267389071174,40,28,"[5,10)",TRUE,0.13440989600494505
144,186,20,-79.20298445107183,43.73208351680078,50,93,"[60,65)",FALSE,0.17796507151797414
2611,208,15,-79.47365775868529,43.676525770314036,30,13,"[95,100)",FALSE,0.27325429841876026
978,146,7,-79.23980033202098,43.78828308572992,30,4,"[50,55)",FALSE,0.16900317068211734
950,250,10,-79.40010921875947,43.75322568174452,60,90,"[20,25)",FALSE,0.14983852771110834
23,376,1,-79.34087485370692,43.673041527345774,60,67,"[100,)",FALSE,0.23757148133590816
23,117,7,-79.63612250329462,43.64811309035868,60,20,"[85,90)",FALSE,0.16900317068211734
659,12,1,-79.35526520250133,43.7867554038763,30,79,"[45,50)",TRUE,0.23757148133590816
2622,165,19,-79.38515510288998,43.671308828145264,30,76,"[55,60)",FALSE,0.1704713825136423
66,186,6,-79.60710581985768,43.74730443665758,50,44,"[100,)",FALSE,0.10214000712148846
978,146,13,-79.1635811974993,43.723320500645784,30,96,"[85,90)",TRUE,0.21606338378041984
667,207,15,-79.29388835394057,43.63249851297587,60,48,"[85,90)",FALSE,0.27325429841876026
302,376,5,-79.39128878689371,43.69174320828169,50,44,"[85,90)",FALSE,0.2390534340403974
416,387,4,-79.05833524491172,43.765116133680564,60,24,"[5,10)",FALSE,0.29900998231023546
416,88,6,-79.25763850305229,43.79793893545866,30,33,"[85,90)",FALSE,0.10214000712148846
144,319,11,-79.20635559164221,43.71849721386097,50,38,"[85,90)",TRUE,0.2465580616146326
659,181,11,-79.01623500548303,43.79729929734021,60,41,"[50,55)",FALSE,0.2465580616146326
978,403,3,-79.63730294028065,43.748243066109715,50,40,"[85,90)",FALSE,0.1690231145825237
23,116,25,-79.14802018373739,43.751121832663195,30,75,"[55,60)",TRUE,0.10599813573062421
164,237,8,-79.21613135144581,43.68797646625899,40,66,"[10,15)",FALSE,0.13440989600494505
659,318,2,-79.35199809072074,43.767074558231975,50,86,"[30,35)",FALSE,0.19843852175399662
416,359,13,-79.34672549165553,43.619640110386534,30,32,"[50,55)",TRUE,0.21606338378041984
978,234,10,-79.45617853082949,43.67986582955346,60,73,"[85,90)",TRUE,0.14983852771110834
2132,208,13,-79.1342854558141,43.64198918901384,50,34,"[70,75)",FALSE,0.21606338378041984
23,298,8,-79.49234160340858,43.77754478268325,50,68,"[5,10)",FALSE,0.13440989600494505
950,237,21,-79.15238871944602,43.67626018994488,50,96,"[85,90)",FALSE,0.17609285484068096
659,146,8,-79.42749202206032,43.788682125601916,60,74,"[35,40)",TRUE,0.13440989600494505
416,110,21,-79.16111207916401,43.61977293072268,30,11,"[85,90)",FALSE,0.17609285484068096
2194,17,11,-79.0228255724418,43.744930093502624,40,82,"[5,10)",TRUE,0.2465580616146326
144,51,23,-79.37949771269923,43.61312426612712,60,57,"[80,85)",FALSE,0.20431941663846373
416,362,8,-79.0115275288932,43.72826376436278,40,16,"[95,100)",FALSE,0.13440989600494505
719,146,16,-79.61095407662215,43.718866266449915,60,52,"[70,75)",TRUE,0.12078052596189082
488,316,1,-79.38600903050974,43.637538046902044,30,20,"[45,50)",FALSE,0.23757148133590816
1961,409,23,-79.6080155853997,43.67736950120889,40,12,"[40,45)",FALSE,0.20431941663846373
667,63,18,-79.286728387943,43.6899706562981,50,26,"[15,20)",FALSE,0.2735045649576932
2194,208,17,-79.33257831644733,43.734060186566786,50,43,"[40,45)",TRUE,0.18366153482347725
2611,165,17,-79.491852852050215,43.797531762905415,30,74,"[85,90)",FALSE,0.18366153482347725
978,243,7,-79.61956067547436,43.78751090010628,30,79,"[10,15)",FALSE,0.16900317068211734
978,336,7,-79.42818761256058,43.670058832643555,60,8,"[85,90)",TRUE,0.16900317068211734
416,181,3,-79.62217268941458,43.64443559679203,50,81,"[50,55)",FALSE,0.1690231145825237
2132,116,17,-79.21664023812627,43.63481827578507,30,82,"[60,65)",TRUE,0.18366153482347725
144,387,16,-79.49335364582949,43.7230479309801,30,20,"[65,70)",FALSE,0.12078052596189082
488,176,23,-79.23316447598627,43.62936441656202,40,64,"[20,25)",TRUE,0.20431941663846373
416,116,1,-79.4417932024342,43.737673627538605,60,72,"[100,)",FALSE,0.23757148133590816
659,116,15,-79.32938402474393,43.64606046043336,40,52,"[20,25)",FALSE,0.27325429841876026
144,116,16,-79.42209295276552,43.72992791472934,40,77,"[45,50)",FALSE,0.12078052596189082
719,338,7,-79.53633648104733,43.764316020952535,50,53,"[85,90)",TRUE,0.16900317068211734
2132,362,12,-79.35370912879007,43.743876963527875,60,59,"[85,90)",FALSE,0.23205783595331012
719,375,4,-79.0806264208164,43.61494272816926,40,29,"[35,40)",TRUE,0.29900998231023546
488,84,16,-79.35150362915593,43.672411154722795,40,14,"[85,90)",FALSE,0.12078052596189082
23,165,21,-79.61308932033135,43.67235362636857,40,86,"[55,60)",FALSE,0.17609285484068096
950,12,24,-79.11770208203234,43.60590448998846,50,69,"[5,10)",FALSE,0.13554216166958213
416,84,14,-79.23906383267604,43.78917071535252,50,75,"[70,75)",TRUE,0.2189563052263111
2611,162,13,-79.41480369525962,43.73847628380172,60,90,"[100,)",FALSE,0.21606338378041984
66,362,2,-79.04591189887142,43.7936404209584,40,17,"[25,30)",TRUE,0.19843852175399662
144,117,2,-79.21037501884858,43.60736918058247,30,1,"[70,75)",FALSE,0.19843852175399662
659,392,14,-79.47484827929875,43.79757582750171,40,5,"[50,55)",FALSE,0.2189563052263111
1961,362,10,-79.44499377292814,43.69175070035271,30,56,"[85,90)",FALSE,0.14983852771110834
719,146,23,-79.42168224982451,43.604062353866176,60,9,"[5,10)",FALSE,0.20431941663846373
950,362,8,-79.5263685324113,43.73025301704183,30,44,"[40,45)",TRUE,0.13440989600494505
667,12,12,-79.26960900676204,43.601850307220595,30,23,"[10,15)",FALSE,0.23205783595331012
950,11,21,-79.46175813321024,43.76225291225128,60,46,"[85,90)",FALSE,0.17609285484068096
978,181,16,-79.28199708424509,43.64806793876924,60,26,"[80,85)",TRUE,0.12078052596189082
978,243,19,-79.0707181671518,43.647939515579495,40,59,"[75,80)",FALSE,0.1704713825136423
488,248,16,-79.37545646999497,43.63910272358917,50,80,"[60,65)",TRUE,0.12078052596189082
2194,375,18,-79.2595345494803,43.75958353504539,60,37,"[85,90)",FALSE,0.2735045649576932
164,88,7,-79.51552580726566,43.791586296027525,40,29,"[85,90)",FALSE,0.16900317068211734
23,207,1,-79.52863443604438,43.684621962439266,40,97,"[85,90)",FALSE,0.23757148133590816
950,63,16,-79.34414812517353,43.71155907325446,40,13,"[85,90)",TRUE,0.12078052596189082
164,317,20,-79.48646010361846,43.72968157622963,60,24,"[5,10)",FALSE,0.17796507151797414
302,146,11,-79.64939879778541,43.754280171496795,40,50,"[85,90)",FALSE,0.2465580616146326
23,110,8,-79.13035872793989,43.78089924831875,60,18,"[85,90)",TRUE,0.13440989600494505
2194,319,10,-79.31787587568397,43.64012683639303,60,67,"[45,50)",FALSE,0.14983852771110834
2611,376,1,-79.19344543654006,43.735864849668,60,1,"[55,60)",FALSE,0.23757148133590816
667,17,11,-79.06266982705566,43.67072155424394,40,24,"[50,55)",TRUE,0.2465580616146326
2622,338,8,-79.27698720174376,43.75088841691613,50,11,"[95,100)",FALSE,0.13440989600494505
66,423,7,-79.17973415888846,43.68995909886435,50,49,"[45,50)",FALSE,0.16900317068211734
1961,250,3,-79.11933180531487,43.69860019166954,30,72,"[75,80)",FALSE,0.1690231145825237
978,207,3,-79.10900341084925,43.64219473893754,40,82,"[85,90)",TRUE,0.1690231145825237
1961,403,7,-79.12019471495879,43.68952042046003,40,29,"[75,80)",FALSE,0.16900317068211734
667,207,20,-79.01223991494626,43.74596390519291,30,90,"[95,100)",TRUE,0.17796507151797414
144,240,6,-79.00461813200964,43.6704502787441,30,8,"[80,85)",FALSE,0.10214000712148846
416,84,14,-79.40953106305096,43.64610362648964,60,74,"[85,90)",FALSE,0.2189563052263111
23,248,9,-79.55303517993308,43.756172169884664,60,40,"[85,90)",TRUE,0.2898721339181065
667,319,3,-79.15283316710266,43.73103988668881,60,84,"[60,65)",TRUE,0.1690231145825237
2194,375,17,-79.18401628888678,43.782107853237534,30,68,"[45,50)",TRUE,0.18366153482347725
488,240,13,-79.02006394658238,43.630861387448384,40,76,"[15,20)",FALSE,0.21606338378041984
2622,317,2,-79.08851357133827,43.70467982743867,60,72,"[55,60)",FALSE,0.19843852175399662
164,208,20,-79.63586922625547,43.783826840063554,40,97,"[75,80)",TRUE,0.17796507151797414
719,110,22,-79.3050440379302,43.79204808175564,50,40,"[85,90)",FALSE,0.2284611279144883
2194,237,16,-79.02905261410633,43.66176786427386,50,34,"[75,80)",FALSE,0.12078052596189082
950,409,10,-79.22905406034552,43.73125148462132,40,10,"[65,70)",TRUE,0.14983852771110834
66,63,8,-79.12853377343853,43.72199511835351,60,8,"[5,10)",TRUE,0.13440989600494505
667,207,7,-79.12919417165685,43.77471716175787,60,75,"[90,95)",TRUE,0.16900317068211734
66,17,7,-79.27831633004826,43.78072816776111,60,37,"[85,90)",TRUE,0.16900317068211734
2622,181,24,-79.1659209423,43.735998823214324,40,5,"[50,55)",FALSE,0.13554216166958213
2132,17,9,-79.19915273908991,43.677792901685464,50,95,"[95,100)",FALSE,0.2898721339181065
23,243,11,-79.23415710785194,43.60600360450335,30,74,"[80,85)",FALSE,0.2465580616146326
667,208,23,-79.5291598977754,43.75472774193622,60,35,"[65,70)",FALSE,0.20431941663846373
950,361,13,-79.18211243574042,43.70152946189046,40,28,"[40,45)",TRUE,0.21606338378041984
2194,298,4,-79.58393666024786,43.79163795374333,30,3,"[85,90)",TRUE,0.29900998231023546
164,336,12,-79.42920049839886,43.79134305804036,40,62,"[85,90)",FALSE,0.23205783595331012
719,88,17,-79.58808420804563,43.72152721104212,50,7,"[60,65)",FALSE,0.18366153482347725
950,248,3,-79.37375111685833,43.79289099178277,30,50,"[35,40)",FALSE,0.1690231145825237
416,317,10,-79.53909920381848,43.63852104716934,30,53,"[50,55)",TRUE,0.14983852771110834
2611,165,6,-79.37040626948001,43.6433141911868,60,95,"[10,15)",FALSE,0.10214000712148846
144,165,20,-79.18449189289241,43.780209911381824,60,17,"[85,90)",TRUE,0.17796507151797414
488,21,6,-79.53057737650816,43.75071059623733,50,74,"[5,10)",FALSE,0.10214000712148846
488,162,18,-79.02043375838548,43.642621827265245,40,61,"[85,90)",FALSE,0.2735045649576932
659,165,13,-79.45783746876987,43.723484116327015,30,94,"[85,90)",FALSE,0.21606338378041984
2611,338,10,-79.50693563348614,43.722541503096,50,73,"[45,50)",TRUE,0.14983852771110834
659,237,13,-79.36526674980996,43.724731960939245,40,64,"[55,60)",TRUE,0.21606338378041984
23,181,21,-79.42360171504552,43.69048463772051,30,78,"[50,55)",FALSE,0.17609285484068096
488,207,12,-79.59267426120351,43.7275136437267,30,95,"[70,75)",TRUE,0.23205783595331012
2622,250,14,-79.31218904049602,43.61014397214167,40,51,"[75,80)",FALSE,0.2189563052263111
164,248,4,-79.34358107311418,43.63796572093852,30,40,"[85,90)",FALSE,0.29900998231023546
978,21,12,-79.60513440478826,43.68193536172621,30,77,"[75,80)",TRUE,0.23205783595331012
2132,186,6,-79.05690827973885,43.69737334540114,40,48,"[55,60)",TRUE,0.10214000712148846
66,386,4,-79.1276311341906,43.64415176720358,60,8,"[95,100)",TRUE,0.29900998231023546
2132,165,16,-79.13556522853905,43.61185919186101,40,21,"[55,60)",FALSE,0.12078052596189082
164,117,18,-79.3053856148501,43.740848587313664,50,71,"[40,45)",TRUE,0.2735045649576932
719,207,20,-79.35158059624955,43.671227304823695,60,98,"[75,80)",TRUE,0.17796507151797414
2611,359,2,-79.5052003948018,43.70770925786346,40,11,"[85,90)",TRUE,0.19843852175399662
488,162,12,-79.28004422571976,43.638571029249576,50,14,"[90,95)",FALSE,0.23205783595331012
23,403,19,-79.5711891589337,43.66452213609591,50,23,"[5,10)",FALSE,0.1704713825136423
488,248,9,-79.39275403924985,43.68402636330575,50,67,"[20,25)",FALSE,0.2898721339181065
66,181,24,-79.59598734127358,43.6930440377444,60,89,"[40,45)",TRUE,0.13554216166958213
719,165,15,-79.51052008525004,43.70361360972747,30,24,"[35,40)",FALSE,0.27325429841876026
2194,387,15,-79.21434506610967,43.634274849621576,40,80,"[40,45)",TRUE,0.27325429841876026
2622,243,9,-79.1093568078708,43.70743558453396,30,46,"[85,90)",TRUE,0.2898721339181065
978,362,8,-79.26893317701762,43.75964126545004,50,94,"[85,90)",TRUE,0.13440989600494505
978,376,8,-79.44512173779076,43.71412455374375,40,95,"[25,30)",FALSE,0.13440989600494505
978,237,5,-79.41131968068657,43.79115867810324,30,82,"[100,)",FALSE,0.2390534340403974
164,12,16,-79.14365058153635,43.67915732753463,30,48,"[15,20)",FALSE,0.12078052596189082
950,63,5,-79.62556083559758,43.78527117110789,50,20,"[85,90)",FALSE,0.2390534340403974
416,12,11,-79.52261076935102,43.66295123063028,50,23,"[90,95)",TRUE,0.2465580616146326
1961,17,14,-79.50819063549862,43.63327798210084,50,62,"[60,65)",FALSE,0.2189563052263111
667,316,19,-79.58301102792612,43.61239132932388,30,19,"[45,50)",FALSE,0.1704713825136423
659,338,25,-79.08770417700289,43.717952841101216,40,10,"[90,95)",TRUE,0.10599813573062421
978,234,19,-79.05427514464827,43.64222578704357,30,46,"[90,95)",FALSE,0.1704713825136423
2622,17,14,-79.56381419369718,43.755862046033144,50,5,"[10,15)",FALSE,0.2189563052263111
23,63,23,-79.25898602959933,43.62594661000185,30,1,"[80,85)",TRUE,0.20431941663846373
659,338,3,-79.56093164890773,43.66876987982541,40,96,"[95,100)",TRUE,0.1690231145825237
667,316,2,-79.59173107451062,43.721020699618386,30,67,"[25,30)",FALSE,0.19843852175399662
950,338,14,-79.50932645157445,43.67348470613361,30,26,"[85,90)",FALSE,0.2189563052263111
416,362,11,-79.5154346391908,43.70488778469153,50,58,"[35,40)",TRUE,0.2465580616146326
659,88,13,-79.37994647293817,43.65326022212393,30,74,"[85,90)",FALSE,0.21606338378041984
667,376,4,-79.31231272334699,43.62120398604311,40,32,"[10,15)",FALSE,0.29900998231023546
302,88,4,-79.52655382937519,43.697632061876355,60,31,"[45,50)",FALSE,0.29900998231023546
416,110,20,-79.07442275057547,43.782654934236774,60,35,"[25,30)",FALSE,0.17796507151797414
978,186,8,-79.03162272247718,43.76093819155358,60,46,"[85,90)",FALSE,0.13440989600494505
302,63,7,-79.4025042345631,43.651928037544714,60,7,"[10,15)",FALSE,0.16900317068211734
488,386,4,-79.01667764780578,43.76359598035924,40,41,"[55,60)",FALSE,0.29900998231023546
978,51,18,-79.38004936910002,43.691385223483664,60,98,"[85,90)",FALSE,0.2735045649576932
23,234,16,-79.48228583479067,43.64585503120907,40,30,"[90,95)",FALSE,0.12078052596189082
144,319,21,-79.2322106481297,43.67031855094247,60,58,"[40,45)",FALSE,0.17609285484068096
719,240,7,-79.46409455685644,43.6950024984777,60,71,"[10,15)",TRUE,0.16900317068211734
164,319,20,-79.2586386784562,43.62859855680727,50,87,"[65,70)",TRUE,0.17796507151797414
144,336,8,-79.32921444488457,43.73805327764712,60,14,"[15,20)",TRUE,0.13440989600494505
2611,298,7,-79.35801924759289,43.64081431245431,40,30,"[90,95)",FALSE,0.16900317068211734
144,146,1,-79.03825597667601,43.78618803350255,60,25,"[95,100)",TRUE,0.23757148133590816
302,234,3,-79.25601869934472,43.677856736443935,60,69,"[85,90)",FALSE,0.1690231145825237
2622,403,8,-79.62033764220541,43.64958585561253,30,98,"[100,)",TRUE,0.13440989600494505
164,11,20,-79.24091829573736,43.69837599536404,60,32,"[85,90)",FALSE,0.17796507151797414
23,237,17,-79.09939137934707,43.72990369084291,60,92,"[85,90)",FALSE,0.18366153482347725
144,186,22,-79.1743530120235,43.71663410295732,50,84,"[70,75)",TRUE,0.2284611279144883
302,319,23,-79.1538227188983,43.618145559169356,40,88,"[95,100)",TRUE,0.20431941663846373
1961,386,11,-79.09139238226926,43.686949796322736,50,82,"[25,30)",FALSE,0.2465580616146326
2132,116,17,-79.26760230663932,43.79135330840945,30,86,"[45,50)",FALSE,0.18366153482347725
719,84,25,-79.23282380423043,43.794778133882204,40,2,"[60,65)",FALSE,0.10599813573062421
2132,51,8,-79.01200748997508,43.651229238463564,30,3,"[40,45)",FALSE,0.13440989600494505
950,162,21,-79.3117214284488,43.64049679092132,30,54,"[5,10)",TRUE,0.17609285484068096
164,362,22,-79.23412371394225,43.66456441460177,50,35,"[45,50)",TRUE,0.2284611279144883
2194,318,25,-79.18811902947492,43.75074273231439,50,98,"[55,60)",FALSE,0.10599813573062421
2132,84,10,-79.42522931745043,43.62104239198379,30,19,"[35,40)",TRUE,0.14983852771110834
164,146,21,-79.18871720867465,43.66962312310934,50,41,"[90,95)",FALSE,0.17609285484068096
488,21,7,-79.25242490370293,43.640955976722765,60,64,"[65,70)",FALSE,0.16900317068211734
667,250,17,-79.43144559037174,43.74186314158141,50,37,"[85,90)",FALSE,0.18366153482347725
144,165,21,-79.53533209990711,43.61791339707561,60,2,"[25,30)",FALSE,0.17609285484068096
1961,362,9,-79.49356787399157,43.6424364243634,30,63,"[40,45)",TRUE,0.2898721339181065
978,376,19,-79.05609766938724,43.69893453367986,50,51,"[75,80)",TRUE,0.1704713825136423
659,298,17,-79.26166244170163,43.740795521158724,30,97,"[85,90)",TRUE,0.18366153482347725
164,181,16,-79.15073860038538,43.718706551147626,30,56,"[40,45)",FALSE,0.12078052596189082
23,318,11,-79.22966244817944,43.62395331226289,30,6,"[75,80)",FALSE,0.2465580616146326
488,237,10,-79.28677341202274,43.634862596681344,60,25,"[60,65)",TRUE,0.14983852771110834
719,318,22,-79.32297999800649,43.64093592972495,30,25,"[85,90)",FALSE,0.2284611279144883
2622,319,1,-79.51551083747763,43.74346972191706,30,15,"[85,90)",TRUE,0.23757148133590816
416,316,17,-79.43133573771921,43.78030503946356,60,20,"[35,40)",FALSE,0.18366153482347725
1961,376,14,-79.03784320052947,43.62992581888102,50,41,"[100,)",FALSE,0.2189563052263111
667,146,11,-79.22988237232202,43.7475451013539,40,31,"[25,30)",FALSE,0.2465580616146326
144,319,18,-79.46154613095568,43.74047486972995,30,31,"[85,90)",TRUE,0.2735045649576932
2622,176,2,-79.19089576072292,43.72746629281901,40,32,"[85,90)",FALSE,0.19843852175399662
144,376,25,-79.25538953571814,43.75196841061115,50,65,"[45,50)",FALSE,0.10599813573062421
416,243,3,-79.38747685670387,43.72032166039571,40,11,"[50,55)",TRUE,0.1690231145825237
950,110,3,-79.49675475382247,43.6139929542318,60,38,"[20,25)",FALSE,0.1690231145825237
488,165,10,-79.01423286553472,43.75681277704425,40,93,"[85,90)",FALSE,0.14983852771110834
164,51,17,-79.61804568873487,43.620637914817785,40,29,"[50,55)",FALSE,0.18366153482347725
2132,165,9,-79.19162652231753,43.64965458093211,60,76,"[10,15)",FALSE,0.2898721339181065
2194,359,13,-79.48273085920373,43.68128889850341,50,61,"[45,50)",TRUE,0.21606338378041984
978,338,2,-79.24027093288024,43.669152851309626,60,82,"[50,55)",FALSE,0.19843852175399662
2611,176,3,-79.16235816543922,43.76426358968019,60,89,"[35,40)",FALSE,0.1690231145825237
667,162,1,-79.54149632233894,43.645974557846785,60,55,"[70,75)",TRUE,0.23757148133590816
2611,359,19,-79.10211872777435,43.611085866671054,60,79,"[40,45)",FALSE,0.1704713825136423
2611,116,21,-79.33580611617072,43.74563650982454,30,29,"[35,40)",TRUE,0.17609285484068096
164,392,20,-79.03931471972028,43.665540345711634,40,12,"[100,)",TRUE,0.17796507151797414
144,165,7,-79.14937979946845,43.65982139641419,40,95,"[50,55)",FALSE,0.16900317068211734
302,250,8,-79.38821685215225,43.660588652314615,60,84,"[100,)",TRUE,0.13440989600494505
